id,latitude,longitude,neighbourhood_cleansed
567571720443488708,49.78183,-97.20662,Waverley West
567585476298904421,49.89325,-97.14545,Daniel McIntyre
568014388468501085,49.86099,-97.16467,River Heights - Fort Garry
568290702274958424,49.88602,-97.1573,Fort Rouge - East Fort Garry
569411916548500848,49.85249,-97.0803,St. Boniface
569519928038818346,49.79825,-97.14006,St. Norbert - Seine River
569601596257455996,49.8494,-97.10996,St. Vital
571867390200265488,49.82154,-97.06388,St. Vital
571888856806799337,49.90235,-97.04511,Transcona
572441785145231030,49.86333,-97.1042,St. Vital
573314299085060687,49.91895,-97.19517,Point Douglas
573831350410686585,49.88004,-97.09798,St. Boniface
574116444620928218,49.84885,-97.13172,Fort Rouge - East Fort Garry
574116966035661045,49.88912,-97.21563,St. James
574405957084775471,49.81033,-97.17126,Waverley West
577066990833141133,49.89194,-97.11474,St. Boniface
577750434024701084,49.8933,-97.1452,Daniel McIntyre
579118467489074418,49.89469,-97.14294,Daniel McIntyre
579634629032147356,49.89312,-97.14388,Fort Rouge - East Fort Garry
579637494201764074,49.88109,-97.17272,Daniel McIntyre
579732311061110641,49.913593,-96.980553,Transcona
581212276369990259,49.90825,-97.15608,Point Douglas
581510152858343579,49.8795,-97.17001,Daniel McIntyre
582712568540713963,49.90838,-97.15595,Point Douglas
583211038238982955,49.87126,-97.19179,River Heights - Fort Garry
583438757545320090,49.86828,-97.16012,Fort Rouge - East Fort Garry
584325183162823707,49.7898,-97.15213,St. Norbert - Seine River
584739462016135635,49.894009,-97.144753,Daniel McIntyre
584958110633562580,49.87444,-97.149,Fort Rouge - East Fort Garry
584965490306271961,49.8046,-97.16306,Waverley West
585451853409274765,49.89258,-97.14474,Fort Rouge - East Fort Garry
585464665212406854,49.89479,-97.1436,Daniel McIntyre
586143516260474997,49.81911087036133,-97.11701202392578,St. Vital
586858126370385819,49.88212,-97.16943,Daniel McIntyre
587760604873255029,49.86189,-97.15563,Fort Rouge - East Fort Garry
589184896043709136,49.895622,-97.157478,Daniel McIntyre
589906770947444063,49.88745,-97.13711,Fort Rouge - East Fort Garry
591218248888172290,49.895622,-97.157478,Daniel McIntyre
591373144346093413,49.90178,-97.17524,Daniel McIntyre
591940656025776842,49.87148,-97.20071,River Heights - Fort Garry
591970998316111353,49.85581,-97.27703,Charleswood - Tuxedo - Westwood
592841687391363504,49.906586,-97.171738,Point Douglas
593011684308469597,49.82632,-97.14983,River Heights - Fort Garry
593587116505565852,49.8421,-97.09941,St. Vital
594870215189683984,49.78181,-97.18909,Waverley West
595540132951658089,49.89705,-97.13787,Point Douglas
595761536758255668,49.78347,-97.19749,Waverley West
596221151859656429,49.85913,-97.13689,Fort Rouge - East Fort Garry
596529934823091057,49.81932,-97.05453,St. Vital
601380510333712581,49.8991,-97.1331,Point Douglas
601939844366268725,49.766232,-97.163681,St. Norbert - Seine River
602184986351164328,49.82616,-97.05079,St. Boniface
602223717136614314,49.875393,-97.149536,Fort Rouge - East Fort Garry
602749702410820607,49.82643,-97.05325,St. Boniface
602811331360278975,49.89161,-97.14001,Fort Rouge - East Fort Garry
603588350441398685,49.8769,-97.21555,St. James
604145854114902243,49.82432,-97.0504,St. Vital
604880761445855304,49.88101,-97.16924,Daniel McIntyre
605505472722387506,49.90076,-97.04594,Transcona
605801805262828354,49.87959,-97.11423,St. Boniface
607358717660970387,49.90613,-97.02224,Transcona
607830498444795016,49.82758,-97.18715,River Heights - Fort Garry
608052605500520284,49.78486,-97.17602,Waverley West
608178361982825985,49.93086,-97.19116,Point Douglas
608922150946604222,49.87212,-97.07878,St. Boniface
609466060816352545,49.88107,-97.16946,Daniel McIntyre
610221185615002335,49.86171,-97.14245,Fort Rouge - East Fort Garry
610355849942449853,49.88602,-97.14887,Fort Rouge - East Fort Garry
612456226655800792,49.90869,-97.03969,Transcona
613372505651542135,49.808285,-97.184219,Waverley West
614698343049509442,49.89527,-97.15954,Daniel McIntyre
615963228972015491,49.84071,-97.10714,St. Vital
616730793414156652,49.87707,-97.10908,St. Boniface
617347952149310859,49.78567,-97.14996,St. Norbert - Seine River
618082577363544977,49.837715,-97.10054,St. Vital
618314016919360979,49.88135,-97.16531,Daniel McIntyre
618340447811098773,49.91107,-97.09174,Elmwood - East Kildonan
618735425240079904,49.875164,-97.119812,St. Boniface
619055238077546801,49.80159,-97.13392,St. Norbert - Seine River
620110025734198926,49.87874,-97.14151,Fort Rouge - East Fort Garry
620395816611481022,49.7823,-97.18898,Waverley West
621014184752176881,49.91976,-97.11892,Elmwood - East Kildonan
622007926348703992,49.894123,-97.121597,St. Boniface
622304548739579829,49.88963,-97.14143,Fort Rouge - East Fort Garry
622652312917320939,49.921452,-97.142113,Mynarski
623072148881685842,49.88463,-97.12247,St. Boniface
623138045979537258,49.93315,-97.05789,North Kildonan
623170212027276910,49.78163,-97.18784,Waverley West
623189313200743415,49.89124,-97.13975,Fort Rouge - East Fort Garry
623195386045312411,49.863987,-97.139763,Fort Rouge - East Fort Garry
623358603401293376,49.89499,-97.14299,Daniel McIntyre
625658790749013797,49.93958,-97.1457,Old Kildonan
626064194928474042,49.87108,-97.19378,River Heights - Fort Garry
626111932560991776,49.89435,-97.14587,Daniel McIntyre
627762010323901471,49.86389,-97.1645,River Heights - Fort Garry
628190314258420805,49.90727,-97.16606,Point Douglas
628498105524291070,49.8843,-97.24112,St. James
629121380454331796,49.948563,-97.052818,North Kildonan
629568853622182909,49.9455,-97.20551,Point Douglas
629768951497642968,49.886436,-97.115234,St. Boniface
629962560003683943,49.807919,-97.176956,Waverley West
630403288588774263,49.7981,-97.17154,Waverley West
630983318117442088,49.86586,-97.11107,St. Vital
631288031097486277,49.88104,-97.16937,Daniel McIntyre
631355331735851116,49.897,-97.13579,Point Douglas
631867335353433199,49.8931,-97.14547,Daniel McIntyre
631990256883106889,49.87672,-97.21386,St. James
632692388355978545,49.86755,-97.10988,St. Vital
633416493896322786,49.7784,-97.19858,Waverley West
634740380851714895,49.90568,-97.0414,Transcona
636440197750058856,49.910038,-97.16011,Point Douglas
637100538253856281,49.86195,-97.14326,Fort Rouge - East Fort Garry
637480577189171315,49.921452,-97.142113,Mynarski
637707782541344752,49.784615,-97.151123,St. Norbert - Seine River
637938323273760792,49.89658,-97.17416,Daniel McIntyre
638552351951631438,49.81146,-97.1966,Waverley West
639280244242476827,49.922187927762415,-97.11053576320413,North Kildonan
639767874596733974,49.88971,-97.14105,Fort Rouge - East Fort Garry
640151774493671856,49.91286,-97.10585,Elmwood - East Kildonan
640170142642521114,49.85542,-97.1436,Fort Rouge - East Fort Garry
641997280979445290,49.90021,-97.04976,Transcona
643333821284671450,49.88101,-97.13989,Fort Rouge - East Fort Garry
643397353531807002,49.78373,-97.18564,Waverley West
643597642989341527,49.93702,-97.0615,North Kildonan
644008997457195193,49.8780229,-97.1415619,Fort Rouge - East Fort Garry
645041454107016567,49.83061,-97.09276,St. Vital
645667420298130664,49.89346,-97.14105,Fort Rouge - East Fort Garry
645864901048996159,49.9543,-97.05307,North Kildonan
646596663191995079,49.89432,-97.14427,Daniel McIntyre
648011040349353372,49.898625,-97.13416,Point Douglas
648011179481441450,49.83705,-97.14931,Fort Rouge - East Fort Garry
648730845774540352,49.89324,-97.17305,Daniel McIntyre
649238907216182551,49.87954,-97.16457,Daniel McIntyre
649943722944969065,49.95877,-97.19608,Point Douglas
650278721654220868,49.80406,-97.11886,St. Norbert - Seine River
650353522594715207,49.78229,-97.18804,Waverley West
650838204949827531,49.78207,-97.18799,Waverley West
652170690411886500,49.83753,-97.16264,River Heights - Fort Garry
652993727281612683,49.87904,-97.14288,Fort Rouge - East Fort Garry
653837992019040544,49.9055818,-97.0550149,Transcona
653919249353179959,49.89349,-97.14587,Daniel McIntyre
654239711452230640,49.89657,-97.11534,St. Boniface
654358614545196468,49.9333434,-97.1472413,Mynarski
654528287150547809,49.942061,-97.0813864,North Kildonan
654608849137634303,49.89919,-97.14135,Point Douglas
655714028241895032,49.9654,-97.17984,Old Kildonan
657222325543335290,49.89796,-97.14067,Point Douglas
657341676215151933,49.91501,-97.11301,Elmwood - East Kildonan
658643886584267195,49.88848,-97.17125,Daniel McIntyre
658768024096471856,49.8795,-97.14012,Fort Rouge - East Fort Garry
658951172669659052,49.94975,-97.1717,Old Kildonan
659629866649803435,49.89577,-97.02485,Transcona
660340075244080425,49.89616,-97.16726,Daniel McIntyre
660844002469339456,49.83779,-97.16126,River Heights - Fort Garry
661124924181509911,49.8089,-97.15854,Waverley West
662941685211325139,49.89262,-97.14429,Fort Rouge - East Fort Garry
663710660085665260,49.88851649999999,-97.1545272,Fort Rouge - East Fort Garry
664356527960905551,49.82192,-97.05752,St. Vital
665156631940590880,49.88103,-97.16545,Daniel McIntyre
665162810017294760,49.87981,-97.16531,Daniel McIntyre
665259988160500171,49.870744396739894,-97.08132952451706,St. Boniface
665314192796691758,49.90183,-97.15033,Point Douglas
665384775289225731,49.80822,-97.07411,St. Norbert - Seine River
665389343277495005,49.87896,-97.22134,St. James
665409792650093160,49.87885,-97.22027,St. James
665429590589849839,49.8084,-97.07266,St. Norbert - Seine River
667448253332915379,49.79215,-97.1953,Waverley West
667495073617200806,49.92394,-97.12309,Mynarski
668114817991409393,49.88157,-97.12287,St. Boniface
668741463804913118,49.91237,-97.11037,Elmwood - East Kildonan
668900045117087118,49.86808,-97.15131,Fort Rouge - East Fort Garry
668964918912232214,49.89721,-97.1358,Point Douglas
668964973424859894,49.88852,-97.15461,Fort Rouge - East Fort Garry
669105920715822822,49.79615,-97.20527,Waverley West
669559781463240994,49.79757,-97.10393,St. Norbert - Seine River
671060040806197458,49.77484,-97.17654,Waverley West
671172740661956673,49.88978,-97.16417,Daniel McIntyre
671899092009548372,49.79709,-97.19272,Waverley West
671983380680195728,49.79712,-97.19383,Waverley West
671990630449817818,49.79634,-97.19234,Waverley West
672020914329910641,49.92437,-97.12299,Mynarski
672728725837016849,49.8232369,-97.0278748,St. Vital
673082221027093904,49.88086371255659,-97.12181344628334,St. Boniface
673298399803626559,49.90247,-97.1616,Point Douglas
673299982136861702,49.89825,-97.15981,Daniel McIntyre
673889138837235707,49.79118,-97.19694,Waverley West
674040570237601641,49.79595,-97.19338,Waverley West
674108478185549607,49.83826,-97.0421999,St. Vital
675321767850356072,49.86602,-97.13536,Fort Rouge - East Fort Garry
675599546653810484,49.93581,-97.13262,Mynarski
675630068819466139,49.93772,-97.13079,Mynarski
675631533803208809,49.93588,-97.13075,Mynarski
675932726185959059,49.78151,-97.18861,Waverley West
675998524685894903,49.883044,-97.1713178,Daniel McIntyre
677323570985044781,49.79739,-97.17372,Waverley West
678362301569340643,49.83826,-97.0421999,St. Vital
678396617292048522,49.83826,-97.0422,St. Vital
678433628812095879,49.80451,-97.11829,St. Norbert - Seine River
678492934166206473,49.82293,-97.02963,St. Vital
679704208547425532,49.87191,-97.14761,Fort Rouge - East Fort Garry
679966703899379744,49.80401,-97.13044,St. Norbert - Seine River
681692144280963358,49.87584,-97.18511,River Heights - Fort Garry
681988279836955573,49.88004,-97.13629,Fort Rouge - East Fort Garry
682713459511999895,49.89981,-97.16372,Daniel McIntyre
683310858088851479,49.77751869999999,-97.1804218,Waverley West
683629474068032027,49.90959,-97.10282,Elmwood - East Kildonan
683862882535516375,49.810679,-97.0851715,St. Norbert - Seine River
684395345614353787,49.87366,-97.14628,Fort Rouge - East Fort Garry
684515630894647771,49.8642,-97.16027,River Heights - Fort Garry
684758989923463499,49.8973,-97.13744,Point Douglas
684825508426636446,49.87254,-97.15428,Fort Rouge - East Fort Garry
686276370740638066,49.9025938,-97.0911612,Elmwood - East Kildonan
686983127807514176,49.88058,-97.13523,Fort Rouge - East Fort Garry
687696887360853912,49.87481,-97.14571,Fort Rouge - East Fort Garry
687723175320005602,49.8742611,-97.1452711,Fort Rouge - East Fort Garry
689400489243342289,49.91859,-97.15969,Mynarski
689802133771229891,49.86966,-97.15284,Fort Rouge - East Fort Garry
689867142598535323,49.87086,-97.16011,Fort Rouge - East Fort Garry
690176180395759163,49.8065,-97.17078,Waverley West
691161406397363866,49.9040482,-97.16548550000002,Point Douglas
692178232323305220,49.8014,-97.18492,Waverley West
693351177497879744,49.90762,-97.10421,Elmwood - East Kildonan
693459297605129414,49.908001,-97.056321,Transcona
693500047332666567,49.90659,-97.08436,Elmwood - East Kildonan
693540134466955233,49.89434,-97.14277,Daniel McIntyre
693579983837242813,49.8686529,-97.1519161,Fort Rouge - East Fort Garry
693595443169605312,49.78625,-97.2053,Waverley West
693830628398290958,49.8064221,-97.1593556,Waverley West
694011756994023693,49.92287,-97.12395,Mynarski
694960894115091447,49.9040482,-97.16548550000002,Point Douglas
695124483489893507,49.8200923,-97.0541672,St. Vital
695822039972273842,49.77865,-97.20756,Waverley West
695873981736970379,49.8934544,-97.1181636,St. Boniface
695910964744357545,49.89311,-97.1192,St. Boniface
695921312457570637,49.92802,-97.17473,Point Douglas
695924998554585121,49.89424,-97.11761,St. Boniface
696247079980995614,49.9722,-97.17388,Old Kildonan
696590892041163878,49.8200923,-97.0541672,St. Vital
697764506796482893,49.84733,-97.08972,St. Boniface
697902269905072500,49.87825,-97.27544,St. James
701602407323636815,49.89806,-97.13449,Point Douglas
702087082289313376,49.7907378,-97.1524061,St. Norbert - Seine River
702711190511749641,49.7715,-97.18784,Waverley West
703680502732698906,49.90297,-97.07622,Elmwood - East Kildonan
703738300321200099,49.8502,-97.11948,St. Vital
704328777864348057,49.78353,-97.18764,Waverley West
704334062864480044,49.86133,-97.14413,Fort Rouge - East Fort Garry
704951191459489305,49.89642,-97.12628,St. Boniface
705661741446325242,49.8964,-97.13628,Point Douglas
705662139686852934,49.86547,-97.1532,Fort Rouge - East Fort Garry
705662186967360189,49.86589,-97.15303,Fort Rouge - East Fort Garry
706500751460402052,49.89975,-97.05064,Transcona
706835086240753643,49.90277,-97.07635,Elmwood - East Kildonan
707130075776503132,49.84454,-97.22698,Charleswood - Tuxedo - Westwood
707186142097603969,49.84597,-97.22581,Charleswood - Tuxedo - Westwood
707263710846504782,49.8462,-97.22729,Charleswood - Tuxedo - Westwood
707274909395564875,49.84628,-97.22571,Charleswood - Tuxedo - Westwood
707379577277903550,49.95844,-97.09574,North Kildonan
708222063813975269,49.90769,-97.0511,Transcona
708538600436978656,49.88275,-97.11998,St. Boniface
709523220248712996,49.85517,-97.25272,Charleswood - Tuxedo - Westwood
710757241467357870,49.87957,-97.23803,St. James
710789034157563421,49.85524,-97.11898,St. Vital
710924759488777793,49.7639,-97.15875,St. Norbert - Seine River
711167046794755670,49.78031,-97.20084,Waverley West
711787988795924252,49.8946,-97.16515,Daniel McIntyre
712609805393906211,49.78031,-97.19941,Waverley West
712679206046525665,49.78164,-97.19986,Waverley West
713244942242056581,49.87459,-97.29818,Charleswood - Tuxedo - Westwood
713908415711413758,49.7654838,-97.1561986,St. Norbert - Seine River
714526749684583162,49.89356,-97.14401,Daniel McIntyre
715426955925847321,49.85173,-97.19223,River Heights - Fort Garry
715884328098700472,49.8978,-97.13451,Point Douglas
715884543008629916,49.89482,-97.14569,Daniel McIntyre
715915101871428096,49.78172,-97.1882,Waverley West
715926975013992965,49.89106,-97.13989,Fort Rouge - East Fort Garry
716539788046359666,49.89911,-97.1347,Point Douglas
716925952800829425,49.83205,-97.04227,St. Vital
717266999827464256,49.92781,-97.13888,Mynarski
718073941130844665,49.8825,-97.1679,Daniel McIntyre
718125744259745985,49.89106,-97.14118,Fort Rouge - East Fort Garry
718180322962812312,49.8896,-97.14092,Fort Rouge - East Fort Garry
718193240636515539,49.86903,-97.14716,Fort Rouge - East Fort Garry
718365765218904172,49.769632371329685,-97.18864001333714,Waverley West
719104485910198997,49.81419,-97.15904,Waverley West
720331358436911267,49.80262,-97.21511,Waverley West
720439650335801907,49.91588,-97.11077,Elmwood - East Kildonan
720542455645793885,49.86294,-97.10879,St. Vital
720914842628874902,49.86523,-97.13114,Fort Rouge - East Fort Garry
720965731677336088,49.86711,-97.12512,Fort Rouge - East Fort Garry
721608618106812937,49.89766,-97.13636,Point Douglas
721919257876451180,49.8934544,-97.1181636,St. Boniface
722670371910832590,49.87444,-97.14855,Fort Rouge - East Fort Garry
722707163195719379,49.87394,-97.14857,Fort Rouge - East Fort Garry
723237496025144159,49.88865,-97.17221,Daniel McIntyre
723727310774371651,49.92469,-97.0499,Elmwood - East Kildonan
723953932767056890,49.8927,-97.11897,St. Boniface
724506359738651560,49.85735,-97.18659,River Heights - Fort Garry
724781139430997879,49.88484,-97.21514,St. James
725302149487202991,49.88617,-97.15678,Fort Rouge - East Fort Garry
726897103085161771,49.87252,-97.14802,Fort Rouge - East Fort Garry
727434855429225184,49.90168,-97.16449,Daniel McIntyre
728159453735389550,49.95261,-97.07591,North Kildonan
728317584927784113,49.88245,-97.20802,St. James
728415950406915127,49.91658,-97.2074,Point Douglas
728930054937370986,49.89638,-97.1403,Point Douglas
728964207450809768,49.89759,-97.14078,Point Douglas
728982023003654569,49.89704,-97.13655,Point Douglas
730413255608341261,49.77927,-97.21228,Waverley West
730414681556139116,49.79264,-97.1551,St. Norbert - Seine River
731083801104126206,49.89761,-97.31329,St. James
731104742060301997,49.87292,-97.10835,St. Vital
731319566616438870,49.88349,-97.03466,Transcona
731947840559582979,49.77274,-97.18716,Waverley West
732012006383968004,49.92153,-97.15818,Point Douglas
732520197904253585,49.8140752,-97.1583658,Waverley West
732816847658098779,49.8054,-97.17299,Waverley West
734571783088210681,49.9157,-97.2081,St. James
734782908917790065,49.79325871914094,-97.2059968140167,Waverley West
734897024010834324,49.88428,-97.16538,Daniel McIntyre
735389496693189550,49.89766,-97.13627,Point Douglas
735396178027782562,49.89906,-97.13563,Point Douglas
735658645983890502,49.80414,-97.13816,St. Norbert - Seine River
736846867468963014,49.80997,-97.15759,Waverley West
736857437983454720,49.91016,-97.18658,Point Douglas
737103075555174987,49.9034474,-96.9631986,Transcona
737667292707413495,49.84428,-97.2256,Charleswood - Tuxedo - Westwood
